Frame,Position,Membrane signal,Cytoplasmic signal
7,46,2141.464,324.67175
7,47,1991.122,324.67175
7,48,2248.8423,324.67175
7,49,2338.9482,324.67175
7,50,1819.6874,324.67175
7,51,2292.1936,324.67175
7,52,2622.268,324.67175
7,53,2009.4801,324.67175
7,54,2092.7139,324.67175
7,55,2009.5369,324.67175
7,56,2163.2202,324.67175
7,57,1957.9043,324.67175
7,58,1923.7069,324.67175
7,59,1931.8186,324.67175
7,60,2041.7991,324.67175
7,61,1931.0588,324.67175
7,62,2047.3612,324.67175
7,63,2181.3972,324.67175
7,64,2318.586,324.67175
7,65,1751.1409,324.67175
7,66,2140.1401,324.67175
7,67,2130.7786,324.67175
7,68,2244.402,324.67175
7,69,1778.1545,324.67175
7,70,2373.8186,324.67175
7,71,2438.9216,324.67175
7,72,2055.0876,324.67175
7,73,1669.7903,324.67175
7,74,1729.9716,324.67175
7,75,1331.2307,324.67175
7,76,2029.7368,324.67175
7,77,2026.9265,324.67175
7,78,1958.1744,324.67175
7,79,2029.2609,324.67175
7,80,1810.5585,324.67175
7,81,1859.273,324.67175
7,82,1676.8453,324.67175
7,83,1701.5802,324.67175
7,84,2028.2661,324.67175
7,85,1465.5739,324.67175
7,86,1304.8763,324.67175
7,87,2085.0332,324.67175
7,88,1946.2671,324.67175
7,89,1736.4788,324.67175
7,90,1654.5586,324.67175
7,91,1823.0294,324.67175
7,92,1879.3723,324.67175
7,93,2292.4653,324.67175
7,94,1404.8682,324.67175
7,95,2021.8086,324.67175
7,96,2068.6252,324.67175
7,97,1793.3353,324.67175
7,98,1700.4303,324.67175
7,99,1551.5381,324.67175
8,0,2529.8203,328.6521
8,1,2393.9314,328.6521
8,2,1771.7468,328.6521
8,3,1986.0323,328.6521
8,4,1953.3301,328.6521
8,5,1795.0205,328.6521
8,6,1958.389,328.6521
8,7,2019.1395,328.6521
8,8,2111.295,328.6521
8,9,1804.9337,328.6521
8,10,1539.0698,328.6521
8,11,1819.3744,328.6521
8,12,1608.315,328.6521
8,13,1938.3882,328.6521
8,14,1597.8386,328.6521
8,15,1844.662,328.6521
8,16,2282.08,328.6521
8,17,1952.7129,328.6521
8,18,1818.0555,328.6521
8,19,2721.8306,328.6521
8,20,1948.532,328.6521
8,21,1251.6917,328.6521
8,22,1693.8416,328.6521
8,23,2034.161,328.6521
8,24,1781.3107,328.6521
8,25,1466.2579,328.6521
8,26,1711.0972,328.6521
8,27,1892.0317,328.6521
8,28,1511.4673,328.6521
8,29,1702.463,328.6521
8,30,1699.26,328.6521
8,31,1686.4398,328.6521
8,32,1932.2715,328.6521
8,33,1595.847,328.6521
8,34,1763.0773,328.6521
8,35,1713.3483,328.6521
8,36,1349.7744,328.6521
8,37,1757.5037,328.6521
8,38,1349.3767,328.6521
8,39,1693.7472,328.6521
8,40,1679.1396,328.6521
8,41,1961.8943,328.6521
8,42,1565.3073,328.6521
8,43,1812.9287,328.6521
8,44,1614.6337,328.6521
8,45,1884.2864,328.6521
8,46,1664.1184,328.6521
8,47,1897.636,328.6521
8,48,1525.2645,328.6521
8,49,1938.4712,328.6521
8,50,2041.861,328.6521
8,51,1413.1588,328.6521
8,52,1444.8872545454544,328.6521
8,53,1476.6157090909091,328.6521
8,54,1508.3441636363636,328.6521
8,55,1540.0726181818181,328.6521
8,56,1571.8010727272726,328.6521
8,57,1603.5295272727274,328.6521
8,58,1635.2579818181819,328.6521
8,59,1666.9864363636364,328.6521
8,60,1698.714890909091,328.6521
8,61,1730.4433454545456,328.6521
8,62,1762.1718,328.6521
8,63,1616.4891,328.6521
8,64,2031.6163,328.6521
8,65,1494.7892,328.6521
8,66,2156.716,328.6521
8,67,1976.9562,328.6521
8,68,1476.3884,328.6521
8,69,1367.6444,328.6521
8,70,2334.4272,328.6521
8,71,2030.1798,328.6521
8,72,1849.6362,328.6521
8,73,2097.008,328.6521
8,74,2286.3628,328.6521
8,75,1355.3439,328.6521
8,76,2110.5383,328.6521
8,77,2267.969,328.6521
8,78,2342.8682,328.6521
8,79,1156.0892,328.6521
8,80,1960.97,328.6521
8,81,2131.156,328.6521
8,82,1666.3679,328.6521
8,83,2094.3591,328.6521
8,84,2192.567,328.6521
8,85,1892.6609,328.6521
8,86,2153.437,328.6521
8,87,1711.6727,328.6521
8,88,2237.5383,328.6521
8,89,1612.9014,328.6521
8,90,2211.9873,328.6521
8,91,1973.0309,328.6521
8,92,1686.4207,328.6521
8,93,1627.1578,328.6521
8,94,2040.8489,328.6521
8,95,1354.5077,328.6521
8,96,1921.2717,328.6521
8,97,1660.0215,328.6521
8,98,1922.8354,328.6521
8,99,2499.9194,328.6521
9,0,2883.3943,377.74414
9,1,2976.475,377.74414
9,2,3145.8542,377.74414
9,3,2905.3887,377.74414
9,4,3290.4946,377.74414
9,5,2566.9146,377.74414
9,6,2849.6018,377.74414
9,7,2464.6382,377.74414
9,8,2801.9875,377.74414
9,9,2670.168,377.74414
9,10,2570.363,377.74414
9,11,2060.9749,377.74414
9,12,2219.1685,377.74414
9,13,2489.712,377.74414
9,14,2985.332,377.74414
9,15,2856.041,377.74414
9,16,2685.7878,377.74414
9,17,1882.4916,377.74414
9,18,2211.843,377.74414
9,19,1881.5463,377.74414
9,20,1922.993,377.74414
9,21,1909.7511,377.74414
9,22,2106.3503,377.74414
9,23,2193.2356,377.74414
9,24,1997.4138,377.74414
9,25,1911.5084,377.74414
9,26,2305.9023,377.74414
9,27,2073.9534,377.74414
9,28,1932.2495,377.74414
9,29,2450.1428,377.74414
9,30,2549.0635,377.74414
9,31,1978.4921,377.74414
9,32,2165.0256,377.74414
9,33,1854.4563,377.74414
9,34,2604.9038,377.74414
9,35,2118.113,377.74414
9,36,2430.5464,377.74414
9,37,2088.3145,377.74414
9,38,2208.8975,377.74414
9,39,2049.5933,377.74414
9,40,1997.963,377.74414
9,41,1593.3059,377.74414
9,42,1957.2539,377.74414
9,43,2066.9253,377.74414
9,44,2273.1072,377.74414
9,45,1755.3611,377.74414
9,46,2140.6743,377.74414
9,47,2011.8904,377.74414
9,48,1843.2456,377.74414
9,49,2109.1016,377.74414
9,50,2433.8416,377.74414
9,51,1942.3298,377.74414
9,52,1809.041,377.74414
9,53,1505.268,377.74414
9,54,2446.1133,377.74414
9,55,2234.7727,377.74414
9,56,1856.7244,377.74414
9,57,1779.9854,377.74414
9,58,1316.4773,377.74414
9,59,1706.5607,377.74414
9,60,1985.5308,377.74414
9,61,1848.7484,377.74414
9,62,1290.133,377.74414
9,63,1680.943,377.74414
9,64,1567.1273,377.74414
9,65,1952.1733,377.74414
9,66,2436.7312,377.74414
9,67,1985.566,377.74414
9,68,2396.8242,377.74414
9,69,2398.7021,377.74414
9,70,1885.7417,377.74414
9,71,1930.6444,377.74414
9,72,2302.9692,377.74414
9,73,2119.8535,377.74414
9,74,1684.2161,377.74414
9,75,1773.4644,377.74414
9,76,2202.2874,377.74414
9,77,1840.0952,377.74414
9,78,2711.1707,377.74414
9,79,2368.5188,377.74414
9,80,2209.6138,377.74414
9,81,2522.2644,377.74414
9,82,2459.5964,377.74414
9,83,2904.4333,377.74414
9,84,3000.4368,377.74414
9,85,2751.822,377.74414
9,86,2848.4375,377.74414
9,87,2761.0818,377.74414
9,88,2779.8877,377.74414
9,89,2436.9465,377.74414
9,90,2522.3262,377.74414
9,91,2216.2473,377.74414
9,92,2730.9744,377.74414
9,93,3045.8145,377.74414
9,94,2756.6582,377.74414
9,95,2837.9685,377.74414
9,96,2810.294,377.74414
9,97,2727.7988,377.74414
9,98,2786.4907,377.74414
9,99,2830.3972,377.74414
10,0,3022.3645,318.0405
10,1,3155.2017,318.0405
10,2,2766.1157,318.0405
10,3,3480.5906,318.0405
10,4,2796.4866,318.0405
10,5,3527.0742,318.0405
10,6,3305.9377,318.0405
10,7,2924.4202,318.0405
10,8,3160.0386,318.0405
10,9,2779.1619,318.0405
10,10,2875.5142,318.0405
10,11,3083.718,318.0405
10,12,3277.276,318.0405
10,13,3229.8254,318.0405
10,14,2716.0078,318.0405
10,15,2736.2292,318.0405
10,16,2065.46,318.0405
10,17,2880.5144,318.0405
10,18,3387.634,318.0405
10,19,3145.0608,318.0405
10,20,2954.1135,318.0405
10,21,2222.5967,318.0405
10,22,2321.4575,318.0405
10,23,1999.7032,318.0405
10,24,2450.4707,318.0405
10,25,2386.3523,318.0405
10,26,2400.1628,318.0405
10,27,2532.5046,318.0405
10,28,2364.332,318.0405
10,29,2386.2075,318.0405
10,30,2208.6895,318.0405
10,31,2111.2156,318.0405
10,32,2231.9697,318.0405
10,33,2112.3765,318.0405
10,34,2224.862,318.0405
10,35,2369.4307,318.0405
10,36,2154.7756,318.0405
10,37,1735.1035,318.0405
10,38,2504.4817,318.0405
10,39,2316.4905,318.0405
10,40,2452.1606,318.0405
10,41,1824.1757,318.0405
10,42,1964.5714545454546,318.0405
10,43,2104.967209090909,318.0405
10,44,2245.3629636363635,318.0405
10,45,2385.758718181818,318.0405
10,46,2526.1544727272726,318.0405
10,47,2666.550227272727,318.0405
10,48,2806.9459818181817,318.0405
10,49,2947.3417363636363,318.0405
10,50,3087.737490909091,318.0405
10,51,3228.1332454545454,318.0405
10,52,3368.529,318.0405
10,53,1810.2122,318.0405
10,54,1860.368,318.0405
10,55,1788.7831,318.0405
10,56,2150.9346,318.0405
10,57,2509.6985,318.0405
10,58,2897.367,318.0405
10,59,2014.7805,318.0405
10,60,1681.9591,318.0405
10,61,1705.0552,318.0405
10,62,1801.3901,318.0405
10,63,2144.3752,318.0405
10,64,1836.5503,318.0405
10,65,2018.974,318.0405
10,66,1981.1196,318.0405
10,67,1936.6211,318.0405
10,68,2154.1426,318.0405
10,69,1810.5884,318.0405
10,70,2004.4998,318.0405
10,71,1719.8782,318.0405
10,72,1791.7865,318.0405
10,73,2429.2405,318.0405
10,74,2560.7202,318.0405
10,75,2672.0708,318.0405
10,76,2343.0066,318.0405
10,77,2673.3328,318.0405
10,78,2176.0867,318.0405
10,79,2383.0042,318.0405
10,80,2617.1394,318.0405
10,81,2284.824,318.0405
10,82,2246.4387,318.0405
10,83,2247.0117,318.0405
10,84,1926.2592,318.0405
10,85,3078.8184,318.0405
10,86,3061.3877,318.0405
10,87,3373.5186,318.0405
10,88,2861.8623,318.0405
10,89,2943.034,318.0405
10,90,3298.252,318.0405
10,91,3208.858,318.0405
10,92,3148.403,318.0405
10,93,3247.7104,318.0405
10,94,3184.8909,318.0405
10,95,3064.5366,318.0405
10,96,2878.023,318.0405
10,97,3106.8237,318.0405
10,98,3223.3264,318.0405
10,99,3018.1182,318.0405
11,0,2502.5483,309.2933
11,1,2354.4377,309.2933
11,2,2565.5073,309.2933
11,3,2798.7842,309.2933
11,4,2764.7302,309.2933
11,5,1898.4122,309.2933
11,6,3048.4658,309.2933
11,7,2995.75,309.2933
11,8,2678.6677,309.2933
11,9,2749.9387,309.2933
11,10,2567.8174,309.2933
11,11,1587.6907,309.2933
11,12,2360.1824,309.2933
11,13,2148.0886,309.2933
11,14,2522.5396,309.2933
11,15,2511.2214,309.2933
11,16,2447.4934,309.2933
11,17,2283.3145,309.2933
11,18,2304.9797,309.2933
11,19,2145.9307,309.2933
11,20,3082.4316,309.2933
11,21,2658.3735,309.2933
11,22,2796.2563,309.2933
11,23,2117.6965,309.2933
11,24,1861.1388,309.2933
11,25,1596.1152,309.2933
11,26,1544.5712,309.2933
11,27,2087.1929,309.2933
11,28,2277.999,309.2933
11,29,2303.5212,309.2933
11,30,1854.2281,309.2933
11,31,1748.3972,309.2933
11,32,2148.4321,309.2933
11,33,1944.4926,309.2933
11,34,2214.4443,309.2933
11,35,2376.3154,309.2933
11,36,2366.0107,309.2933
11,37,2115.0354,309.2933
11,38,1859.7544,309.2933
11,39,1990.0703,309.2933
11,40,1882.4666,309.2933
11,41,2026.1456,309.2933
11,42,1786.4274,309.2933
11,43,2334.169,309.2933
11,44,1815.3982,309.2933
11,45,2363.4795,309.2933
11,46,2282.0078,309.2933
11,47,2284.1567,309.2933
11,48,1737.5549,309.2933
11,49,1871.2428,309.2933
11,50,1825.4562,309.2933
11,51,1944.4054,309.2933
11,52,2001.4819,309.2933
11,53,2138.6707,309.2933
11,54,1931.8512,309.2933
11,55,1943.1367,309.2933
11,56,1870.6398,309.2933
11,57,2112.7212,309.2933
11,58,2296.321,309.2933
11,59,2125.9514,309.2933
11,60,2317.788,309.2933
11,61,2088.2043,309.2933
11,62,1869.7631,309.2933
11,63,2244.0718,309.2933
11,64,1809.1699,309.2933
11,65,1870.7925,309.2933
11,66,1653.5631,309.2933
11,67,2003.1921,309.2933
11,68,2175.5112,309.2933
11,69,2032.2273,309.2933
11,70,1626.7886,309.2933
11,71,2230.979,309.2933
11,72,2045.9952,309.2933
11,73,2098.1785,309.2933
11,74,2064.5762,309.2933
11,75,2296.2966,309.2933
11,76,2491.5195,309.2933
11,77,2746.8335,309.2933
11,78,2429.5208,309.2933
11,79,2035.3804,309.2933
11,80,2289.122,309.2933
11,81,1694.6078,309.2933
11,82,2176.4517,309.2933
11,83,2203.1914,309.2933
11,84,2408.4849,309.2933
11,85,2116.42,309.2933
11,86,2543.241,309.2933
11,87,2822.7725,309.2933
11,88,2200.4531,309.2933
11,89,2606.4143,309.2933
11,90,2924.642,309.2933
11,91,2997.3818,309.2933
11,92,2916.0852,309.2933
11,93,2712.2488,309.2933
11,94,3165.4668,309.2933
11,95,2657.6533,309.2933
11,96,2742.936,309.2933
11,97,2511.3083,309.2933
11,98,2661.4739,309.2933
11,99,2334.9128,309.2933
12,0,2462.8691,241.43839
12,1,2650.6345,241.43839
12,2,2564.5796,241.43839
12,3,1955.2654,241.43839
12,4,1873.1425,241.43839
12,5,1970.2694,241.43839
12,6,1645.8473,241.43839
12,7,1978.0146,241.43839
12,8,1698.7393,241.43839
12,9,1169.1686,241.43839
12,10,1478.4928,241.43839
12,11,1443.5251,241.43839
12,12,1976.0116,241.43839
12,13,1239.1228,241.43839
12,14,1461.7556,241.43839
12,15,1299.5552,241.43839
12,16,1399.4316,241.43839
12,17,1113.21,241.43839
12,18,1057.6412,241.43839
12,19,859.504,241.43839
12,20,1309.7366,241.43839
12,21,1323.715,241.43839
12,22,1752.9647,241.43839
12,23,2009.0222,241.43839
12,24,1762.8225,241.43839
12,25,1427.3898,241.43839
12,26,1617.0887,241.43839
12,27,1260.9819,241.43839
12,28,841.3275,241.43839
12,29,1366.3131,241.43839
12,30,1217.0511,241.43839
12,31,1558.3611,241.43839
12,32,1427.6573,241.43839
12,33,1378.6492,241.43839
12,34,1090.4231,241.43839
12,35,1510.6896,241.43839
12,36,1307.2128,241.43839
12,37,1818.4895,241.43839
12,38,1538.8912,241.43839
12,39,1418.9875,241.43839
12,40,1029.8507,241.43839
12,41,1113.6309,241.43839
12,42,1229.77,241.43839
12,43,1687.2203,241.43839
12,44,1307.556,241.43839
12,45,1149.3094,241.43839
12,46,1750.6772,241.43839
12,47,1505.552,241.43839
12,48,1285.5223,241.43839
12,49,832.1535,241.43839
12,50,1317.4879,241.43839
12,51,1473.8773,241.43839
12,52,1090.9818,241.43839
12,53,1503.7081,241.43839
12,54,1282.0455,241.43839
12,55,1354.5931,241.43839
12,56,1577.3379,241.43839
12,57,1344.7493,241.43839
12,58,1404.6514,241.43839
12,59,1703.2567,241.43839
12,60,1178.9824,241.43839
12,61,1671.0142,241.43839
12,62,1351.9274,241.43839
12,63,1222.2855,241.43839
12,64,1062.705,241.43839
12,65,1466.7042,241.43839
12,66,1153.2794,241.43839
12,67,1219.0405,241.43839
12,68,1260.0522,241.43839
12,69,1564.5593,241.43839
12,70,1478.9026,241.43839
12,71,1440.365,241.43839
12,72,1436.967,241.43839
12,73,1638.372,241.43839
12,74,1445.7498,241.43839
12,75,1831.684,241.43839
12,76,1598.7455,241.43839
12,77,1967.7203,241.43839
12,78,1512.406,241.43839
12,79,1991.5762,241.43839
12,80,2166.87,241.43839
12,81,1545.5188,241.43839
12,82,1865.1877,241.43839
12,83,2165.8035,241.43839
12,84,1644.5225,241.43839
12,85,1987.8579,241.43839
12,86,2202.1301,241.43839
12,87,1968.6682,241.43839
12,88,2404.3591,241.43839
12,89,1997.5613,241.43839
12,90,2625.494,241.43839
12,91,2507.1653,241.43839
12,92,1893.1827,241.43839
12,93,1977.2401,241.43839
12,94,1732.9014,241.43839
12,95,1810.7046,241.43839
12,96,1782.7041,241.43839
12,97,1875.9843,241.43839
12,98,1622.1385,241.43839
12,99,2480.464,241.43839
13,0,2827.6018,357.14633
13,1,1976.7592,357.14633
13,2,3068.939,357.14633
13,3,2410.4607,357.14633
13,4,2309.485,357.14633
13,5,2390.4304,357.14633
13,6,2377.9421,357.14633
13,7,2754.785,357.14633
13,8,2334.2854,357.14633
13,9,2512.7627,357.14633
13,10,2592.5562,357.14633
13,11,2381.7815,357.14633
13,12,2407.2017,357.14633
13,13,2528.5862,357.14633
13,14,2312.375,357.14633
13,15,2139.6506,357.14633
13,16,2102.4802,357.14633
13,17,1744.7981,357.14633
13,18,2138.521,357.14633
13,19,2014.8259,357.14633
13,20,2279.9138,357.14633
13,21,2177.373,357.14633
13,22,2323.7607,357.14633
13,23,2211.3887,357.14633
13,24,2066.2424,357.14633
13,25,1780.6316,357.14633
13,26,1696.7439,357.14633
13,27,2027.0247,357.14633
13,28,2033.5332,357.14633
13,29,1639.7645,357.14633
13,30,1602.1849,357.14633
13,31,2574.6882,357.14633
13,32,2136.4238,357.14633
13,33,1981.0111,357.14633
13,34,2029.6517,357.14633
13,35,2037.8193,357.14633
13,36,2459.2273,357.14633
13,37,1839.7607,357.14633
13,38,1903.5696,357.14633
13,39,1953.7645,357.14633
13,40,2463.1982,357.14633
13,41,1984.8423,357.14633
13,42,2262.8242,357.14633
13,43,1970.9023,357.14633
13,44,1927.3818,357.14633
13,45,1969.7849,357.14633
13,46,1912.9789,357.14633
13,47,2102.0012,357.14633
13,48,1784.6481,357.14633
13,49,2019.7257,357.14633
13,50,1709.984,357.14633
13,51,1661.0342,357.14633
13,52,600.7159,357.14633
13,53,1624.2306,357.14633
13,54,1272.101,357.14633
13,55,1431.6536,357.14633
13,56,989.5515,357.14633
13,57,1208.6062,357.14633
13,58,1528.4121,357.14633
13,59,1345.5636,357.14633
13,60,1410.958,357.14633
13,61,1785.6835,357.14633
13,62,1302.9099,357.14633
13,63,1420.1818,357.14633
13,64,1292.7145,357.14633
13,65,1413.7056,357.14633
13,66,1228.5273,357.14633
13,67,1534.2758,357.14633
13,68,1924.3164,357.14633
13,69,1327.4725,357.14633
13,70,1370.3044,357.14633
13,71,1342.116,357.14633
13,72,1234.4061,357.14633
13,73,1250.1371,357.14633
13,74,1419.5493,357.14633
13,75,1329.3534,357.14633
13,76,1656.3422,357.14633
13,77,1697.9474,357.14633
13,78,1632.7112,357.14633
13,79,1520.1447,357.14633
13,80,1822.5194,357.14633
13,81,1225.0187,357.14633
13,82,2275.0925,357.14633
13,83,1850.653,357.14633
13,84,1630.9161,357.14633
13,85,1632.3734,357.14633
13,86,1986.0288,357.14633
13,87,2446.4353,357.14633
13,88,2429.7292,357.14633
13,89,2408.3684,357.14633
13,90,2160.6472,357.14633
13,91,1921.8833,357.14633
13,92,1952.0994,357.14633
13,93,2092.0344,357.14633
13,94,1920.876,357.14633
13,95,1852.3444,357.14633
13,96,3019.1672,357.14633
13,97,2531.8354,357.14633
13,98,2565.8538,357.14633
13,99,2769.7578,357.14633
14,0,2137.0115,265.12537
14,1,2630.6675,265.12537
14,2,2656.7139,265.12537
14,3,3367.0986,265.12537
14,4,2666.1558,265.12537
14,5,2570.983,265.12537
14,6,3163.0442,265.12537
14,7,2717.0076,265.12537
14,8,2976.7112,265.12537
14,9,2574.1626,265.12537
14,10,2505.1133,265.12537
14,11,2232.1738,265.12537
14,12,2160.9934,265.12537
14,13,2760.2683,265.12537
14,14,2141.478,265.12537
14,15,1919.7155,265.12537
14,16,1576.2668,265.12537
14,17,2138.1555,265.12537
14,18,1942.669,265.12537
14,19,2026.5398,265.12537
14,20,1945.0918,265.12537
14,21,1735.3644,265.12537
14,22,1677.9297,265.12537
14,23,1794.4174,265.12537
14,24,1465.0277,265.12537
14,25,1828.8281,265.12537
14,26,1291.1573,265.12537
14,27,1932.8771,265.12537
14,28,1788.3518,265.12537
14,29,1152.309,265.12537
14,30,1248.4463,265.12537
14,31,1194.4102,265.12537
14,32,1597.3628,265.12537
14,33,1635.729,265.12537
14,34,1706.9425,265.12537
14,35,1413.6483,265.12537
14,36,1862.5807,265.12537
14,37,1595.1024,265.12537
14,38,2063.748,265.12537
14,39,1147.4742,265.12537
14,40,1810.5571,265.12537
14,41,1945.5358,265.12537
14,42,1872.0612,265.12537
14,43,1413.6926,265.12537
14,44,1458.6537,265.12537
14,45,2186.7244,265.12537
14,46,1629.8,265.12537
14,47,1034.8728,265.12537
14,48,1819.405,265.12537
14,49,1571.8403,265.12537
14,50,1412.444,265.12537
14,51,1577.648,265.12537
14,52,1616.416,265.12537
14,53,1588.1254,265.12537
14,54,1479.548,265.12537
14,55,1578.1002,265.12537
14,56,1241.0897,265.12537
14,57,1449.4916,265.12537
14,58,1730.3242,265.12537
14,59,1250.458,265.12537
14,60,1485.6672,265.12537
14,61,1829.725,265.12537
14,62,1168.8046,265.12537
14,63,1621.0446,265.12537
14,64,1338.7675,265.12537
14,65,1801.12,265.12537
14,66,1093.0947,265.12537
14,67,1517.8717,265.12537
14,68,1534.7336,265.12537
14,69,1457.9735,265.12537
14,70,1564.2616,265.12537
14,71,1133.6034,265.12537
14,72,1190.3943,265.12537
14,73,1495.4744,265.12537
14,74,1626.8616,265.12537
14,75,1364.5867,265.12537
14,76,1208.4438,265.12537
14,77,1383.2327,265.12537
14,78,1377.206,265.12537
14,79,1674.0237,265.12537
14,80,1548.9686,265.12537
14,81,1069.1992,265.12537
14,82,1589.3776,265.12537
14,83,1803.3292,265.12537
14,84,1581.8152,265.12537
14,85,1491.7383,265.12537
14,86,1683.7217,265.12537
14,87,1972.3337,265.12537
14,88,2216.219,265.12537
14,89,1920.7413,265.12537
14,90,1945.9503,265.12537
14,91,2294.081,265.12537
14,92,2127.2551,265.12537
14,93,3124.3496,265.12537
14,94,2439.9336,265.12537
14,95,2114.1262,265.12537
14,96,2251.7908,265.12537
14,97,2541.6282,265.12537
14,98,2331.8342,265.12537
14,99,2372.3213,265.12537
15,0,2330.4333,261.65485
